"content_id","content_name","content_type","display_name","desc","url","domain","provider_id","comment","visible","creation_date","creator_id","privacy","author_name"
207,variables1_v2,example,Variable Declaration,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=variables1_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admi,public,Administrator
208,variables2_v2,example,Variable Initialization,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=variables2_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
209,HelloWorld2_v2,example,HelloWorld,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=HelloWorld2_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
210,CreateObjectDemo_v2,example,Object Creation and Method Calls,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=CreateObjectDemo_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
211,Rectangle_v2,example,Rectangle,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=Rectangle_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
212,Bicycle_v2,example,Bicycle,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=Bicycle_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
213,Point_v2,example,Funcion mismo valor absoluto (ES),"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=Point_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
214,PrimitiveDataTypes_v2,example,Primitive Data Types,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=PrimitiveDataTypes_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
215,TypeCasting_v2,example,Type Casting,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=TypeCasting_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
216,Constants_v2,example,Constants,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=Constants_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
217,constant_v2,example,Constant2,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=constant_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
218,arithmetic_v2,example,Arithmetic Operations,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=arithmetic_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
219,increment_v2,example,Increment,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=increment_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
220,MathFunction_v2,example,Math Functions,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=MathFunction_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
221,OperatorExample_v2,example,Operator,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=OperatorExample_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
222,CreateString_v2,example,Creating String,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=CreateString_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
223,substring_v2,example,Substring,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=substring_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
224,string_length_v2,example,String Length,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=string_length_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
225,Decision_If_v2,example,Decision If,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=Decision_If_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
226,ifelse2_v2,example,If Else,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=ifelse2_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
227,string_comparison_v2,example,String Comparison,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=string_comparison_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
228,logical_operators_v2,example,Logical Operators,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=logical_operators_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
229,boolean_declaration_v2,example,Boolean Declaration,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=boolean_declaration_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
230,boolean_expression_v2,example,Boolean Expression,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=boolean_expression_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
231,boolean_operators_v2,example,Boolean Operators,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=boolean_operators_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
232,while_v2,example,While,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=while_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
233,do_while_v2,example,DoWhile,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=do_while_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
234,for1_v2,example,For Loop,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=for1_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
235,nested_loops_v2,example,Nested Loops,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=nested_loops_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
236,nested_loops2_v2,example,Nested Loops2,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=nested_loops2_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
237,array_declaration_v2,example,Array Declaration,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=array_declaration_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
238,using_array_v2,example,Using an Array1,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=using_array_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
239,use_array_v2,example,Using an Array2,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=use_array_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
240,arraylist1_v2,example,Create ArrayList,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=arraylist1_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
241,arraylist2_v2,example,ArrayList Demo,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=arraylist2_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
242,wrapper_class_v2,example,Wrapper Classes,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=wrapper_class_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
243,create_2d_array_v2,example,Create 2D Array,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=create_2d_array_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
244,use_2darray_v2,example,Use 2D Array,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=use_2darray_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
245,jeg_interface1_v2,example,Interface,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=jeg_interface1_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
246,imple_multi_v2,example,MultiInterfaces,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=imple_multi_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
247,inheritance1_v2,example,Inheritance,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=inheritance1_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
248,override_v2,example,Override,"",http://adapt2.sis.pitt.edu/web_ex_NV0FGdaHzy/Dissection2?act=override_v2&svc=progvis,java,webex,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
249,jVariables1,question,int Variables 1,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jvariables1&act=Variables&sub=jVariables1&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
250,jVariables2,question,int Variables 2,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jvariables2&act=Variables&sub=jVariables2&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
251,jVariables3,question,int Variables 3,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jprint_var&act=Variables&sub=jVariables3&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
252,jVariables4,question,int Variables 4,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jprint_var_express&act=Variables&sub=jVariables4&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
253,jVariables5,question,String Variables,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jprint_var_express2&act=Variables&sub=jVariables5&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
254,jObjects1,question,Objects 1 (Rectangle),"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jobject_rec1&act=Objects&sub=jObjects1&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
255,jObjects2,question,Objects 2 (Rectangle),"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jobject_rec2&act=Objects&sub=jObjects2&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
256,jObjects3,question,Objects 3 (Rectangle),"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jobject_translate&act=Objects&sub=jObjects3&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
257,jObjects4,question,Objects 4 (String),"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jobject_string1&act=Objects&sub=jObjects4&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
258,jObjects5,question,Objects 5 (String),"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jobject_string2&act=Objects&sub=jObjects5&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
259,jClass1,question,Class 1 (BankAccount),"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jclass1&act=Classes&sub=jClass1&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
260,jBankAccount,question,Class 2 (BankAccount),"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jbankaccount&act=Classes&sub=jBankAccount&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
261,jBa_ques,question,Class 3 (BankAccount),"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jba_ques&act=Classes&sub=jBa_ques&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
262,jClasses4,question,Class 4 (CashRegister),"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jclasses_constructor&act=Classes&sub=jClasses4&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
263,jClasses_Getter,question,Class 5 (Point),"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jclasses_getter&act=Classes&sub=jClasses_Getter&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
264,jInteger1,question,Using int,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jinteger1&act=Primitive_Data_Types&sub=jInteger1&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
265,jDouble1,question,Using double ,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jdouble1&act=Primitive_Data_Types&sub=jDouble1&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
266,jInt_Long,question,Using double and Math class,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jint_long&act=Primitive_Data_Types&sub=jInt_Long&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
267,jPrimitive_Float,question,Using float,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jpri_float&act=Primitive_Data_Types&sub=jPrimitive_Float&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
268,jString_to_Int,question,Converting String to int,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jstring_int&act=Primitive_Data_Types&sub=jString_to_Int&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
269,jString_to_Double,question,Converting String to double,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jstring_double&act=Primitive_Data_Types&sub=jString_to_Double&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
270,jConstants1,question,Constants 1,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jconstants1&act=Constants&sub=jConstants1&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
271,jConstants2,question,Constants 2,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jconstants2&act=Constants&sub=jConstants2&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
272,jVariable1,question,Operations with int,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jvariable1&act=Arithmetic_Operations&sub=jVariable1&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
273,jMathFuc1,question,Using Math class 1,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jmath1&act=Arithmetic_Operations&sub=jMathFuc1&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
274,jMathFuc2,question,Using Math class 2,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jmath2&act=Arithmetic_Operations&sub=jMathFuc2&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
275,jOperator1,question,Modulus Operator,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=joperator1&act=Arithmetic_Operations&sub=jOperator1&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
276,jIncrement,question,Increment Operator,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jincrement&act=Arithmetic_Operations&sub=jIncrement&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
277,jString1,question,Strings 1,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jstring1&act=Strings&sub=jString1&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
278,jString2,question,Strings 2,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jstring2&act=Strings&sub=jString2&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
279,jString3,question,Strings 3,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jstring3&act=Strings&sub=jString3&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
280,jString4,question,Strings 4,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jstring4&act=Strings&sub=jString4&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
281,jString5,question,Strings 5,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jstring5&act=Strings&sub=jString5&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
282,jString6,question,Strings 6,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jstring6&act=Strings&sub=jString6&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
283,jIfelse1,question,if-else 1,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jif_else1&act=Decisions&sub=jIfelse1&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
284,jIfelse2,question,if-else 2,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jif_else2&act=Decisions&sub=jIfelse2&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
285,jIfelse3,question,if-else 3,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jif_else3&act=Decisions&sub=jIfelse3&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
286,jIfelse4,question,if-else 4,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jif_else4&act=Decisions&sub=jIfelse4&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
287,jIfelse5,question,if-else 5,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jif_else5&act=Decisions&sub=jIfelse5&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
288,jBoolean_Var,question,Using boolean,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jboolean_var&act=Boolean_Expressions&sub=jBoolean_Var&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
289,jBoolean_Method,question,Comparing Strings,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jboolean_method&act=Boolean_Expressions&sub=jBoolean_Method&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
290,jBoolean_Operators,question,Boolean Operations (AND),"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jboolean_operators1&act=Boolean_Expressions&sub=jBoolean_Operators&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
291,jBoolean_Operators2,question,Comparisons,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jboolean_operators2&act=Boolean_Expressions&sub=jBoolean_Operators2&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
292,jBoolean_Operators3,question,Comparisons 2,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jboolean_operator3&act=Boolean_Expressions&sub=jBoolean_Operators3&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
293,jSwitch1,question,Switch 1,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jswitch1&act=Switch&sub=jSwitch1&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
294,jSwitch2,question,Switch 2,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jswitch2&act=Switch&sub=jSwitch2&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
295,jSwitch3,question,Switch 3,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jswitch3&act=Switch&sub=jSwitch3&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
296,jWhile1,question,Loop While 1,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jwhile1&act=Loops_while&sub=jWhile1&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
297,jWhile2,question,Loop While 2,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jwhile2&act=Loops_while&sub=jWhile2&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
298,jWhile3,question,Loop While 3,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jwhile3&act=Loops_while&sub=jWhile3&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
299,jWhile4,question,Problem 1,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jwhile4&act=Loops_while&sub=jWhile4&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
300,jWhile5,question,Loop While 5,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jwhile5&act=Loops_while&sub=jWhile5&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
301,jDowhile1,question,Loop Do-While 1,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jdowhile1&act=Loops_do_while&sub=jDowhile1&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
302,jDowhile2,question,Loop Do-While 2,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jdowhile2&act=Loops_do_while&sub=jDowhile2&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
303,jDowhile3,question,Loop Do-While 3,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jdowhile3&act=Loops_do_while&sub=jDowhile3&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
304,jDowhile4,question,Loop Do-While 4,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jdowhile4&act=Loops_do_while&sub=jDowhile4&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
305,jDowhile6,question,Problem 2,Loop Do-While 5,http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jdowhile6&act=Loops_do_while&sub=jDowhile6&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
306,jDowhile8,question,Problem 3,Loop Do-While 6,http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jdowhile8&act=Loops_do_while&sub=jDowhile8&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
307,jFor1,question,Loop For 1,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jfor1&act=Loops_for&sub=jFor1&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
308,jFor2,question,Loop For 2,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jfor2&act=Loops_for&sub=jFor2&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
309,jFor3,question,Loop For 3,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jfor3&act=Loops_for&sub=jFor3&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
310,jFor4,question,Loop For 4,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jfor4&act=Loops_for&sub=jFor4&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
311,jFor5,question,Loop For 5,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jfor5&act=Loops_for&sub=jFor5&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
312,jNested1,question,Nested Loops 1,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jnested_loops1&act=Nested_Loops&sub=jNested1&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
313,jNested2,question,Problem 4,Nested Loops 2,http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jnested2&act=Nested_Loops&sub=jNested2&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
314,jNested3,question,Nested Loops 3,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jnested3&act=Nested_Loops&sub=jNested3&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
315,jArray1,question,Problem 5,Arrays 1,http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jarray1&act=Arrays&sub=jArray1&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
316,jArray2,question,Problem 6,Arrays 2,http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jarray2&act=Arrays&sub=jArray2&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
317,jArray3,question,Arrays 3,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jarray3&act=Arrays&sub=jArray3&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
318,jArray4,question,Arrays 4,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jarray4&act=Arrays&sub=jArray4&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
319,jArray5,question,Arrays 5,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jarray5&act=Arrays&sub=jArray5&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
320,jArrayList1,question,ArrayList 1,"",http://pawscomp2.sis.pitt.edu/quizjet/displayQuiz.jsp?rdfID=jarraylist1&act=ArrayList&sub=jArrayList1&svc=progvis,java,quizjet,"",1,1970-01-01 00:00:00.000,admin,public,Administrator
